,tweet_id,rating_numerator,rating_denominator,rating_value,name,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,stage,breed_prediction,isDog,top_breed
1708,813051746834595840,13,10,1.3,Bauer,golden_retriever,0.914804,True,Labrador_retriever,0.08355,True,kuvasz,0.000453224,True,null_stage,golden_retriever,Real dog,golden_retriever
1709,813066809284972545,12,10,1.2,Tyr,toy_terrier,0.7764,True,Pembroke,0.115034,True,basenji,0.048873,True,null_stage,toy_terrier,Real dog,Other dog breeds
1710,813081950185472002,11,10,1.1,Baron,Doberman,0.909951,True,kelpie,0.0426494,True,miniature_pinscher,0.0230041,True,null_stage,Doberman,Real dog,Other dog breeds
1711,813096984823349248,11,10,1.1,None,Great_Dane,0.128056,True,Boston_bull,0.117003,True,kelpie,0.0869643,True,doggo,Great_Dane,Real dog,Other dog breeds
1712,813112105746448384,12,10,1.2,Toby,dingo,0.287369,False,Pembroke,0.140682,True,basenji,0.0908189,True,null_stage,Pembroke,Real dog,Pembroke
1713,813127251579564032,11,10,1.1,None,Norwegian_elkhound,0.432416,True,whippet,0.374223,True,Siberian_husky,0.0324626,True,doggo,Norwegian_elkhound,Real dog,Other dog breeds
1714,813142292504645637,13,10,1.3,None,beagle,0.848735,True,Ibizan_hound,0.0446025,True,Italian_greyhound,0.0186108,True,null_stage,beagle,Real dog,Other dog breeds
1715,813157409116065792,12,10,1.2,Layla,Siamese_cat,0.843911,False,Pembroke,0.0705671,True,Cardigan,0.041916,True,null_stage,Pembroke,Real dog,Pembroke
1716,813172488309972993,12,10,1.2,Eleanor,doormat,0.954844,False,golden_retriever,0.0261931,True,cocker_spaniel,0.00438598,True,null_stage,golden_retriever,Real dog,golden_retriever
1717,813187593374461952,13,10,1.3,None,golden_retriever,0.888181,True,Labrador_retriever,0.0423119,True,Saluki,0.00970173,True,null_stage,golden_retriever,Real dog,golden_retriever
1718,813202720496779264,11,10,1.1,None,cocker_spaniel,0.701852,True,golden_retriever,0.120345,True,Labrador_retriever,0.0363202,True,doggo,cocker_spaniel,Real dog,Other dog breeds
1719,813217897535406080,13,10,1.3,None,Samoyed,0.905972,True,Pomeranian,0.0480383,True,West_Highland_white_terrier,0.0356671,True,null_stage,Samoyed,Real dog,Samoyed
1720,813800681631023104,12,10,1.2,Sky,malamute,0.501159,True,Siberian_husky,0.228792,True,Eskimo_dog,0.200388,True,null_stage,malamute,Real dog,Other dog breeds
1721,813812741911748608,14,10,1.4,Gary,French_bulldog,0.709146,True,Boston_bull,0.247621,True,boxer,0.0188551,True,null_stage,French_bulldog,Real dog,Other dog breeds
1722,813910438903693312,11,10,1.1,Chubbs,Siberian_husky,0.699355,True,Eskimo_dog,0.256433,True,Norwegian_elkhound,0.0131888,True,doggo,Siberian_husky,Real dog,Other dog breeds
1723,814153002265309185,12,10,1.2,Oshie,golden_retriever,0.490068,True,Labrador_retriever,0.291956,True,chow,0.0724747,True,null_stage,golden_retriever,Real dog,golden_retriever
1724,814530161257443328,12,10,1.2,Alf,miniature_poodle,0.626913,True,toy_poodle,0.265582,True,soft-coated_wheaten_terrier,0.0416142,True,null_stage,miniature_poodle,Real dog,Other dog breeds
1725,814638523311648768,12,10,1.2,Olivia,golden_retriever,0.650814,True,kuvasz,0.053281,True,cocker_spaniel,0.0354396,True,null_stage,golden_retriever,Real dog,golden_retriever
1726,814986499976527872,11,10,1.1,Cooper,dalmatian,0.999828,True,boxer,6.78061e-05,True,American_Staffordshire_terrier,3.42436e-05,True,pupper,dalmatian,Real dog,Other dog breeds
1727,815390420867969024,13,10,1.3,None,restaurant,0.279846,False,toyshop,0.0914294,False,paper_towel,0.0461474,False,null_stage,not_dog,Others,not_dog
1728,815639385530101762,12,10,1.2,Titan,German_shepherd,0.817953,True,Norwegian_elkhound,0.140007,True,malinois,0.0248209,True,null_stage,German_shepherd,Real dog,Other dog breeds
1729,815736392542261248,11,10,1.1,Akumi,Border_collie,0.548907,True,Cardigan,0.178523,True,collie,0.146351,True,null_stage,Border_collie,Real dog,Other dog breeds
1730,815966073409433600,13,10,1.3,None,Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,otterhound,0.0362507,True,pupper,Tibetan_mastiff,Real dog,Other dog breeds
1731,815990720817401858,11,10,1.1,Jack,Chihuahua,0.428756,True,miniature_pinscher,0.103912,True,Staffordshire_bullterrier,0.0889587,True,null_stage,Chihuahua,Real dog,Chihuahua
1732,816091915477250048,12,10,1.2,Comet,Pomeranian,0.967345,True,Samoyed,0.00739748,True,papillon,0.0060165,True,null_stage,Pomeranian,Real dog,Other dog breeds
1733,816336735214911488,11,10,1.1,Dudley,Labrador_retriever,0.91933,True,kuvasz,0.0494795,True,golden_retriever,0.0119342,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
1734,816450570814898180,13,10,1.3,Moose,web_site,0.352857,False,envelope,0.0601072,False,nail,0.0312909,False,null_stage,not_dog,Others,not_dog
1735,816697700272001025,12,10,1.2,Binky,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese_dog,0.0476078,True,null_stage,Chihuahua,Real dog,Chihuahua
1736,816816676327063552,12,10,1.2,Timber,malamute,0.668164,True,Pembroke,0.105033,True,Siberian_husky,0.077875,True,null_stage,malamute,Real dog,Other dog breeds
1737,817056546584727552,11,10,1.1,Chloe,kelpie,0.864415,True,French_bulldog,0.0974556,True,German_shepherd,0.00852587,True,null_stage,kelpie,Real dog,Other dog breeds
1738,817120970343411712,13,10,1.3,None,Saluki,0.568809,True,Afghan_hound,0.229352,True,golden_retriever,0.15713,True,null_stage,Saluki,Real dog,Other dog breeds
1739,817171292965273600,13,10,1.3,Tebow,golden_retriever,0.295483,True,Irish_setter,0.144431,True,Chesapeake_Bay_retriever,0.077879,True,null_stage,golden_retriever,Real dog,golden_retriever
1740,817415592588222464,11,10,1.1,Strudel,Doberman,0.806163,True,black-and-tan_coonhound,0.0973859,True,miniature_pinscher,0.0859928,True,null_stage,Doberman,Real dog,Other dog breeds
1741,817423860136083457,13,10,1.3,Ken,ice_bear,0.3362,False,Samoyed,0.201358,True,Eskimo_dog,0.186789,True,null_stage,Samoyed,Real dog,Samoyed
1742,817536400337801217,12,10,1.2,Eugene,pug,0.971358,True,French_bulldog,0.0285185,True,Boston_bull,8.59698e-05,True,null_stage,pug,Real dog,pug
1743,817777686764523521,13,10,1.3,Dido,curly-coated_retriever,0.733256,True,flat-coated_retriever,0.214145,True,Irish_water_spaniel,0.029769,True,pupper,curly-coated_retriever,Real dog,Other dog breeds
1744,817827839487737858,13,10,1.3,Buddy,cocker_spaniel,0.387608,True,golden_retriever,0.264844,True,Pekinese,0.122123,True,null_stage,cocker_spaniel,Real dog,Other dog breeds
1745,817908911860748288,12,10,1.2,None,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1746,818145370475810820,11,10,1.1,Autumn,golden_retriever,0.621931,True,Labrador_retriever,0.364997,True,redbone,0.00397148,True,null_stage,golden_retriever,Real dog,golden_retriever
1747,818259473185828864,12,10,1.2,Florence,miniature_schnauzer,0.367368,True,toy_poodle,0.112479,True,standard_schnauzer,0.095434,True,null_stage,miniature_schnauzer,Real dog,Other dog breeds
1748,818536468981415936,11,10,1.1,Tom,swing,0.999403,False,Welsh_springer_spaniel,6.22949e-05,True,bow,3.04619e-05,False,null_stage,Welsh_springer_spaniel,Real dog,Other dog breeds
1749,818614493328580609,12,10,1.2,Bear,Chihuahua,0.450722,True,Border_terrier,0.204177,True,beagle,0.092774,True,null_stage,Chihuahua,Real dog,Chihuahua
1750,818627210458333184,13,10,1.3,Wafer,Labrador_retriever,0.384188,True,beagle,0.255917,True,grocery_store,0.0797995,False,null_stage,Labrador_retriever,Real dog,Labrador_retriever
1751,819004803107983360,14,10,1.4,Bo,standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True,doggo,standard_poodle,Real dog,Other dog breeds
1752,819006400881917954,14,10,1.4,Sunny,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False,doggo,not_dog,Others,not_dog
1753,819227688460238848,12,10,1.2,Finn,Border_terrier,0.482452,True,German_shepherd,0.181082,True,Norwegian_elkhound,0.0652566,True,null_stage,Border_terrier,Real dog,Other dog breeds
1754,819238181065359361,10,10,1.0,None,,,,,,,,,,pupper,,Real dog,Other dog breeds
1755,819347104292290561,12,10,1.2,Anna,Rottweiler,0.909106,True,black-and-tan_coonhound,0.0441198,True,Doberman,0.0318349,True,null_stage,Rottweiler,Real dog,Other dog breeds
1756,819588359383371776,13,10,1.3,Jazzy,Cardigan,0.547935,True,basenji,0.116442,True,Shetland_sheepdog,0.101681,True,null_stage,Cardigan,Real dog,Other dog breeds
1757,819711362133872643,11,10,1.1,Howie,acorn_squash,0.848704,False,toilet_seat,0.0443484,False,toy_poodle,0.0220094,True,null_stage,toy_poodle,Real dog,toy_poodle
1758,819924195358416896,11,10,1.1,None,bathtub,0.100896,False,shower_curtain,0.0918664,False,tub,0.0491763,False,doggo,not_dog,Others,not_dog
1759,819952236453363712,13,10,1.3,Oliver,American_Staffordshire_terrier,0.925505,True,Staffordshire_bullterrier,0.0362215,True,Italian_greyhound,0.0204119,True,puppo,American_Staffordshire_terrier,Real dog,Other dog breeds
1760,820078625395449857,12,10,1.2,None,school_bus,0.999833,False,cab,0.000159621,False,crane,1.7998e-06,False,null_stage,not_dog,Others,not_dog
1761,820314633777061888,14,10,1.4,None,Gordon_setter,0.940724,True,black-and-tan_coonhound,0.0420412,True,Rottweiler,0.00941743,True,null_stage,Gordon_setter,Real dog,Other dog breeds
1762,820690176645140481,84,70,1.2,None,West_Highland_white_terrier,0.872064,True,kuvasz,0.0595259,True,Samoyed,0.0373996,True,null_stage,West_Highland_white_terrier,Real dog,Other dog breeds
1763,820749716845686786,13,10,1.3,Sunny,golden_retriever,0.838012,True,Pekinese,0.0567331,True,Labrador_retriever,0.0239436,True,null_stage,golden_retriever,Real dog,golden_retriever
1764,821044531881721856,12,10,1.2,Flash,Old_English_sheepdog,0.14802,True,Airedale,0.133534,True,Tibetan_mastiff,0.120903,True,null_stage,Old_English_sheepdog,Real dog,Other dog breeds
1765,821107785811234820,11,10,1.1,None,Pomeranian,0.85659,True,papillon,0.0385365,True,Yorkshire_terrier,0.0331458,True,doggo,Pomeranian,Real dog,Other dog breeds
1766,821149554670182400,12,10,1.2,Luca,German_shepherd,0.515933,True,malinois,0.203651,True,Irish_setter,0.0910551,True,null_stage,German_shepherd,Real dog,Other dog breeds
1767,821407182352777218,14,10,1.4,Sundance,Irish_setter,0.505496,True,vizsla,0.168747,True,Chesapeake_Bay_retriever,0.111311,True,doggo,Irish_setter,Real dog,Other dog breeds
1768,821522889702862852,13,10,1.3,Harlso,Doberman,0.763539,True,black-and-tan_coonhound,0.136602,True,miniature_pinscher,0.0876539,True,null_stage,Doberman,Real dog,Other dog breeds
1769,821765923262631936,13,10,1.3,Duchess,golden_retriever,0.980071,True,Labrador_retriever,0.00875751,True,Saluki,0.00180595,True,doggo,golden_retriever,Real dog,golden_retriever
1770,821886076407029760,13,10,1.3,Jimison,golden_retriever,0.266238,True,cocker_spaniel,0.223325,True,Irish_setter,0.151631,True,null_stage,golden_retriever,Real dog,golden_retriever
1771,822244816520155136,11,10,1.1,None,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic_fox,0.0716476,False,null_stage,Samoyed,Real dog,Samoyed
1772,822462944365645825,14,10,1.4,Gabe,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese_dog,0.00894488,True,pupper,Pomeranian,Real dog,Other dog breeds
1773,822489057087389700,13,10,1.3,Paisley,Samoyed,0.416769,True,malamute,0.252706,True,kuvasz,0.157028,True,null_stage,Samoyed,Real dog,Samoyed
1774,822610361945911296,12,10,1.2,None,cocker_spaniel,0.664487,True,Norfolk_terrier,0.075089,True,Norwich_terrier,0.0596439,True,null_stage,cocker_spaniel,Real dog,Other dog breeds
1775,822859134160621569,12,10,1.2,None,malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire_bullterrier,0.047745,True,null_stage,malinois,Real dog,Other dog breeds
1776,822872901745569793,13,10,1.3,None,Lakeland_terrier,0.196015,True,Labrador_retriever,0.160329,True,Irish_terrier,0.0691262,True,puppo,Lakeland_terrier,Real dog,Other dog breeds
1777,822975315408461824,12,10,1.2,Albus,bathtub,0.331098,False,tub,0.24886,False,Pembroke,0.233162,True,null_stage,Pembroke,Real dog,Pembroke
1778,823322678127919110,11,10,1.1,Wyatt,cowboy_boot,0.990253,False,Chihuahua,0.00183635,True,papillon,0.0012739,True,null_stage,Chihuahua,Real dog,Chihuahua
1779,823581115634085888,11,10,1.1,Crawford,dingo,0.280949,False,German_shepherd,0.194044,True,Pembroke,0.120051,True,null_stage,German_shepherd,Real dog,Other dog breeds
1780,823699002998870016,12,10,1.2,Winston,cairn,0.203999,True,snorkel,0.171893,False,Norfolk_terrier,0.107543,True,null_stage,cairn,Real dog,Other dog breeds
1781,823939628516474880,12,10,1.2,Cash,schipperke,0.234076,True,curly-coated_retriever,0.193093,True,Labrador_retriever,0.0951966,True,null_stage,schipperke,Real dog,Other dog breeds
1782,824025158776213504,14,10,1.4,None,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1783,824297048279236611,11,10,1.1,Nala,teddy,0.58823,False,jigsaw_puzzle,0.0289096,False,doormat,0.0222507,False,null_stage,not_dog,Others,not_dog
1784,824325613288833024,13,10,1.3,None,Pembroke,0.990793,True,Cardigan,0.00891939,True,basenji,0.000262264,True,pupper,Pembroke,Real dog,Pembroke
1785,824663926340194305,13,10,1.3,Wilson,English_setter,0.526488,True,golden_retriever,0.402815,True,Irish_setter,0.0344178,True,null_stage,English_setter,Real dog,Other dog breeds
1786,824775126675836928,12,10,1.2,Scooter,Border_terrier,0.610499,True,malinois,0.0902912,True,Airedale,0.0686247,True,null_stage,Border_terrier,Real dog,Other dog breeds
1787,825026590719483904,12,10,1.2,Pablo,Eskimo_dog,0.524454,True,Siberian_husky,0.467678,True,malamute,0.00497584,True,puppo,Eskimo_dog,Real dog,Other dog breeds
1788,825147591692263424,13,10,1.3,Sweet,Pekinese,0.354823,True,Pomeranian,0.24539,True,toy_poodle,0.136545,True,null_stage,Pekinese,Real dog,Other dog breeds
1789,825535076884762624,14,10,1.4,None,Rottweiler,0.681495,True,Tibetan_mastiff,0.14794,True,black-and-tan_coonhound,0.0245252,True,puppo,Rottweiler,Real dog,Other dog breeds
1790,825829644528148480,12,10,1.2,Toby,Great_Pyrenees,0.853407,True,golden_retriever,0.0535313,True,English_setter,0.0458299,True,null_stage,Great_Pyrenees,Real dog,Other dog breeds
1791,825876512159186944,11,10,1.1,Mo,shopping_cart,0.995941,False,shopping_basket,0.00405697,False,mousetrap,8.83283e-07,False,null_stage,not_dog,Others,not_dog
1792,826115272272650244,13,10,1.3,Ike,tennis_ball,0.997071,False,golden_retriever,0.00233085,True,kuvasz,0.000283472,True,null_stage,golden_retriever,Real dog,golden_retriever
1793,826204788643753985,13,10,1.3,None,Labrador_retriever,0.782058,True,golden_retriever,0.156581,True,soft-coated_wheaten_terrier,0.00727512,True,doggo,Labrador_retriever,Real dog,Labrador_retriever
1794,826240494070030336,11,10,1.1,None,French_bulldog,0.903048,True,pug,0.0962421,True,Boston_bull,0.000234364,True,null_stage,French_bulldog,Real dog,Other dog breeds
1795,826476773533745153,12,10,1.2,Pilot,German_shepherd,0.74186,True,Tibetan_mastiff,0.122812,True,kelpie,0.10046,True,doggo,German_shepherd,Real dog,Other dog breeds
1796,826598365270007810,13,10,1.3,Pawnd,French_bulldog,0.628119,True,Siamese_cat,0.117397,False,cougar,0.0827649,False,null_stage,French_bulldog,Real dog,Other dog breeds
1797,826848821049180160,13,10,1.3,None,Great_Pyrenees,0.858764,True,golden_retriever,0.0235257,True,Pekinese,0.0171039,True,doggo,Great_Pyrenees,Real dog,Other dog breeds
1798,826958653328592898,12,10,1.2,Loki,golden_retriever,0.617389,True,Labrador_retriever,0.337053,True,tennis_ball,0.00855442,False,doggo,golden_retriever,Real dog,golden_retriever
1799,827199976799354881,13,10,1.3,Charlie,Great_Dane,0.869681,True,American_Staffordshire_terrier,0.0266582,True,boxer,0.0198661,True,null_stage,Great_Dane,Real dog,Other dog breeds
1800,827324948884643840,12,10,1.2,Ralphie,golden_retriever,0.352486,True,toy_poodle,0.178884,True,Labrador_retriever,0.0841644,True,null_stage,golden_retriever,Real dog,golden_retriever
1801,827600520311402496,13,10,1.3,Tucker,Pembroke,0.325638,True,golden_retriever,0.317235,True,Labrador_retriever,0.116087,True,null_stage,Pembroke,Real dog,Pembroke
1802,827653905312006145,12,10,1.2,None,collie,0.285555,True,Border_collie,0.217306,True,Saint_Bernard,0.143245,True,null_stage,collie,Real dog,Other dog breeds
1803,827933404142436356,12,10,1.2,Kona,German_shepherd,0.806115,True,Tibetan_mastiff,0.104831,True,kelpie,0.0381482,True,pupper,German_shepherd,Real dog,Other dog breeds
1804,828011680017821696,11,10,1.1,Brutus,American_Staffordshire_terrier,0.936662,True,Staffordshire_bullterrier,0.0329991,True,bull_mastiff,0.0171834,True,null_stage,American_Staffordshire_terrier,Real dog,Other dog breeds
1805,828046555563323392,13,10,1.3,Sailer,patio,0.272972,False,window_screen,0.131295,False,boathouse,0.0463925,False,null_stage,not_dog,Others,not_dog
1806,828361771580813312,12,10,1.2,None,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1807,828372645993398273,12,10,1.2,Alexander,malamute,0.663047,True,Eskimo_dog,0.207779,True,Tibetan_mastiff,0.0409488,True,null_stage,malamute,Real dog,Other dog breeds
1808,828376505180889089,13,10,1.3,Beebop,American_Staffordshire_terrier,0.523086,True,Staffordshire_bullterrier,0.186168,True,Chihuahua,0.0420894,True,null_stage,American_Staffordshire_terrier,Real dog,Other dog breeds
1809,828381636999917570,14,10,1.4,Doobert,Bedlington_terrier,0.392535,True,Labrador_retriever,0.0890217,True,clumber,0.0817998,True,doggo,Bedlington_terrier,Real dog,Other dog breeds
1810,828408677031882754,12,10,1.2,Bear,Weimaraner,0.133033,True,Chesapeake_Bay_retriever,0.092227,True,American_Staffordshire_terrier,0.0650945,True,null_stage,Weimaraner,Real dog,Other dog breeds
1811,828409743546925057,12,10,1.2,Mutt,teddy,0.908457,False,toy_poodle,0.0180398,True,standard_poodle,0.0126671,True,null_stage,toy_poodle,Real dog,toy_poodle
1812,828650029636317184,14,10,1.4,None,golden_retriever,0.649209,True,Chesapeake_Bay_retriever,0.19856,True,vizsla,0.0561999,True,null_stage,golden_retriever,Real dog,golden_retriever
1813,828708714936930305,10,10,1.0,Fiona,hippopotamus,0.942911,False,Mexican_hairless,0.00838837,True,ice_lolly,0.00620647,False,null_stage,Mexican_hairless,Real dog,Other dog breeds
1814,828770345708580865,13,10,1.3,Alfie,seat_belt,0.765979,False,Chesapeake_Bay_retriever,0.0338986,True,polecat,0.0272516,False,null_stage,Chesapeake_Bay_retriever,Real dog,Other dog breeds
1815,829011960981237760,13,10,1.3,Dexter,boxer,0.312221,True,dalmatian,0.24404,True,conch,0.130273,False,null_stage,boxer,Real dog,Other dog breeds
1816,829141528400556032,12,10,1.2,Malcolm,golden_retriever,0.57314,True,cocker_spaniel,0.111159,True,gibbon,0.0941269,False,null_stage,golden_retriever,Real dog,golden_retriever
1817,829374341691346946,13,10,1.3,None,Staffordshire_bullterrier,0.757547,True,American_Staffordshire_terrier,0.14995,True,Chesapeake_Bay_retriever,0.0475227,True,doggo,Staffordshire_bullterrier,Real dog,Other dog breeds
1818,829449946868879360,11,10,1.1,None,Labrador_retriever,0.315163,True,golden_retriever,0.15321,True,Pekinese,0.132791,True,doggo,Labrador_retriever,Real dog,Labrador_retriever
1819,829501995190984704,12,10,1.2,Leo,French_bulldog,0.950851,True,Pekinese,0.0151996,True,pug,0.0110936,True,null_stage,French_bulldog,Real dog,Other dog breeds
1820,829861396166877184,12,10,1.2,Mia,Border_terrier,0.394486,True,Staffordshire_bullterrier,0.376574,True,American_Staffordshire_terrier,0.0312916,True,null_stage,Border_terrier,Real dog,Other dog breeds
1821,830097400375152640,13,10,1.3,Samson,toy_poodle,0.442713,True,Pomeranian,0.142073,True,Pekinese,0.125745,True,null_stage,toy_poodle,Real dog,toy_poodle
1822,830583320585068544,13,10,1.3,None,Labrador_retriever,0.908703,True,seat_belt,0.0570909,False,pug,0.0119335,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
1823,830956169170665475,12,10,1.2,Reggie,kuvasz,0.451516,True,golden_retriever,0.317196,True,English_setter,0.132759,True,null_stage,kuvasz,Real dog,Other dog breeds
1824,831262627380748289,12,10,1.2,Tucker,cocker_spaniel,0.263323,True,Brittany_spaniel,0.20055,True,doormat,0.193414,False,null_stage,cocker_spaniel,Real dog,Other dog breeds
1825,831309418084069378,12,10,1.2,Scooter,Doberman,0.369389,True,kelpie,0.132449,True,Labrador_retriever,0.0747273,True,null_stage,Doberman,Real dog,Other dog breeds
1826,831315979191906304,13,10,1.3,None,briard,0.982755,True,soft-coated_wheaten_terrier,0.00908435,True,Bouvier_des_Flandres,0.0046928,True,pupper,briard,Real dog,Other dog breeds
1827,831322785565769729,12,10,1.2,Pete,Old_English_sheepdog,0.999715,True,Tibetan_terrier,4.62967e-05,True,guinea_pig,4.11843e-05,False,doggo,Old_English_sheepdog,Real dog,Other dog breeds
1828,831552930092285952,13,10,1.3,Dutch,Chihuahua,0.257415,True,Pembroke,0.161442,True,French_bulldog,0.0921429,True,null_stage,Chihuahua,Real dog,Chihuahua
1829,831650051525054464,13,10,1.3,None,Eskimo_dog,0.530416,True,Siberian_husky,0.180335,True,Norwegian_elkhound,0.104314,True,null_stage,Eskimo_dog,Real dog,Other dog breeds
1830,831670449226514432,13,10,1.3,Daisy,Pembroke,0.624802,True,Cardigan,0.362861,True,Appenzeller,0.00392621,True,null_stage,Pembroke,Real dog,Pembroke
1831,831911600680497154,14,10,1.4,Kuyu,bloodhound,0.777562,True,Great_Dane,0.0474176,True,Leonberg,0.0179431,True,null_stage,bloodhound,Real dog,Other dog breeds
1832,831939777352105988,12,10,1.2,Emanuel,Pomeranian,0.153862,True,marmot,0.0912339,False,grey_fox,0.0906441,False,doggo,Pomeranian,Real dog,Other dog breeds
1833,832032802820481025,12,10,1.2,Miguel,whippet,0.601712,True,Ibizan_hound,0.152662,True,Italian_greyhound,0.135055,True,doggo,whippet,Real dog,Other dog breeds
1834,832273440279240704,14,10,1.4,Smiley,Pembroke,0.134081,True,ice_bear,0.0519278,False,pug,0.0443109,True,doggo,Pembroke,Real dog,Pembroke
1835,832369877331693569,11,10,1.1,Charlie,kelpie,0.50469,True,German_short-haired_pointer,0.105208,True,Staffordshire_bullterrier,0.0543385,True,null_stage,kelpie,Real dog,Other dog breeds
1836,832397543355072512,12,10,1.2,Eevee,Pekinese,0.988916,True,Brabancon_griffon,0.0016768,True,Siamese_cat,0.00112589,False,null_stage,Pekinese,Real dog,Other dog breeds
1837,832636094638288896,12,10,1.2,Orion,Eskimo_dog,0.525032,True,Siberian_husky,0.252238,True,malamute,0.216839,True,null_stage,Eskimo_dog,Real dog,Other dog breeds
1838,832645525019123713,10,10,1.0,None,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1839,832682457690300417,13,10,1.3,None,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1840,832757312314028032,13,10,1.3,None,Cardigan,0.160888,True,Staffordshire_bullterrier,0.159441,True,Boston_bull,0.154368,True,null_stage,Cardigan,Real dog,Other dog breeds
1841,832998151111966721,13,10,1.3,Rhino,boxer,0.539036,True,French_bulldog,0.317617,True,bull_mastiff,0.0939285,True,doggo,boxer,Real dog,Other dog breeds
1842,833124694597443584,12,10,1.2,None,Cardigan,0.710523,True,kelpie,0.106102,True,shopping_cart,0.0554755,False,pupper,Cardigan,Real dog,Other dog breeds
1843,833479644947025920,13,10,1.3,None,golden_retriever,0.727039,True,cocker_spaniel,0.0711398,True,Tibetan_mastiff,0.0486942,True,null_stage,golden_retriever,Real dog,golden_retriever
1844,833722901757046785,13,10,1.3,Bronte,West_Highland_white_terrier,0.918144,True,Maltese_dog,0.0257207,True,Lakeland_terrier,0.0202111,True,null_stage,West_Highland_white_terrier,Real dog,Other dog breeds
1845,833826103416520705,13,10,1.3,Charlie,Chihuahua,0.438054,True,kelpie,0.149706,True,Pembroke,0.0964805,True,null_stage,Chihuahua,Real dog,Chihuahua
1846,833863086058651648,12,10,1.2,Bentley,kuvasz,0.494969,True,Great_Pyrenees,0.312632,True,golden_retriever,0.141736,True,null_stage,kuvasz,Real dog,Other dog breeds
1847,834086379323871233,12,10,1.2,Lipton,bath_towel,0.736759,False,sleeping_bag,0.0629591,False,Labrador_retriever,0.0452627,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
1848,834089966724603904,10,10,1.0,None,,,,,,,,,,doggo,,Real dog,Other dog breeds
1849,834167344700198914,11,10,1.1,Sunshine,ox,0.991682,False,bison,0.00533452,False,water_buffalo,0.00113025,False,null_stage,not_dog,Others,not_dog
1850,834209720923721728,12,10,1.2,Wilson,golden_retriever,0.754799,True,Pekinese,0.197861,True,Labrador_retriever,0.00865404,True,null_stage,golden_retriever,Real dog,golden_retriever
1851,834458053273591808,12,10,1.2,Chester,Rhodesian_ridgeback,0.468619,True,whippet,0.177531,True,redbone,0.106552,True,null_stage,Rhodesian_ridgeback,Real dog,Other dog breeds
1852,834574053763584002,13,10,1.3,None,toilet_tissue,0.262936,False,golden_retriever,0.226564,True,bathtub,0.078879,False,doggo,golden_retriever,Real dog,golden_retriever
1853,834786237630337024,13,10,1.3,Tobi,Border_terrier,0.156276,True,Norwegian_elkhound,0.125912,True,Boston_bull,0.0966239,True,null_stage,Border_terrier,Real dog,Other dog breeds
1854,834931633769889797,12,10,1.2,Tucker,ice_bear,0.330573,False,soft-coated_wheaten_terrier,0.196476,True,Irish_terrier,0.0730965,True,null_stage,soft-coated_wheaten_terrier,Real dog,Other dog breeds
1855,835152434251116546,0,10,0.0,None,swing,0.967066,False,American_Staffordshire_terrier,0.0127309,True,Staffordshire_bullterrier,0.00703922,True,null_stage,American_Staffordshire_terrier,Real dog,Other dog breeds
1856,835172783151792128,12,10,1.2,None,Border_collie,0.663138,True,collie,0.152494,True,Cardigan,0.0354706,True,null_stage,Border_collie,Real dog,Other dog breeds
1857,835264098648616962,12,10,1.2,Lola,hyena,0.736871,False,Chesapeake_Bay_retriever,0.0875033,True,meerkat,0.0420578,False,null_stage,Chesapeake_Bay_retriever,Real dog,Other dog breeds
1858,835297930240217089,12,10,1.2,Ash,Rottweiler,0.341276,True,Border_terrier,0.33622,True,Gordon_setter,0.0454483,True,null_stage,Rottweiler,Real dog,Other dog breeds
1859,835574547218894849,11,10,1.1,Eli,Staffordshire_bullterrier,0.610655,True,muzzle,0.132138,False,American_Staffordshire_terrier,0.109544,True,null_stage,Staffordshire_bullterrier,Real dog,Other dog breeds
1860,836001077879255040,13,10,1.3,None,Samoyed,0.963558,True,white_wolf,0.0198476,False,malamute,0.00590434,True,null_stage,Samoyed,Real dog,Samoyed
1861,836260088725786625,13,10,1.3,Lucy,borzoi,0.564688,True,ice_bear,0.0782675,False,Pembroke,0.0579162,True,null_stage,borzoi,Real dog,Other dog breeds
1862,836380477523124226,12,10,1.2,Ava,wooden_spoon,0.0824886,False,sliding_door,0.0610165,False,grand_piano,0.0550861,False,pupper,not_dog,Others,not_dog
1863,836677758902222849,11,10,1.1,Oliver,leopard,0.79741,False,jaguar,0.0954866,False,snow_leopard,0.0796941,False,null_stage,not_dog,Others,not_dog
